customer_id,brand,customer_type,sales,customer_profitability
971821,IT Cosmetics,Partially Promo Customers,199,Low Profit
561611,Armani,Promo Only Customers,60.8,Low Profit
654480,Lancome,Promo Only Customers,90,Low Profit
520003,YSL,Partially Promo Customers,66.5,Low Profit
764927,Kiehl's,Promo Only Customers,251.4,Low Profit
207931,Lancome,Partially Promo Customers,158.15,Low Profit
255349,YSL,Partially Promo Customers,480.84,Profitable
499563,Kiehl's,Partially Promo Customers,284.8,Low Profit
203731,YSL,Non-Promo Customers,195,Low Profit
360535,Kiehl's,Partially Promo Customers,76,Low Profit
720786,IT Cosmetics,Promo Only Customers,443.28,Profitable
770152,IT Cosmetics,Non-Promo Customers,90.1,Low Profit
300826,Kiehl's,Partially Promo Customers,104,Low Profit
574301,IT Cosmetics,Partially Promo Customers,115,Low Profit
758960,YSL,Promo Only Customers,214,Low Profit
253108,YSL,Non-Promo Customers,132.6,Low Profit
386307,Lancome,Partially Promo Customers,73.5,Low Profit
383107,Kiehl's,Non-Promo Customers,585,Profitable
812290,Lancome,Promo Only Customers,185.2,Low Profit
353429,Kiehl's,Promo Only Customers,79.5,Low Profit
858072,YSL,Promo Only Customers,91.2,Low Profit
333218,Armani ,Non-Promo Customers,48,Low Profit
182804,YSL,Promo Only Customers,36,Low Profit
877417,IT Cosmetics,Promo Only Customers,76,Low Profit
629791,Kiehl's,Promo Only Customers,369,Profitable
184415,YSL,Promo Only Customers,312.2,Profitable
576953,Lancome,Partially Promo Customers,16,Low Profit
559559,Kiehl's,Partially Promo Customers,602,Profitable
616050,YSL,Non-Promo Customers,92.65,Low Profit
974766,Armani,Partially Promo Customers,82.5,Low Profit
957462,IT Cosmetics,Non-Promo Customers,201.47,Low Profit
369234,IT Cosmetics,Partially Promo Customers,515,Profitable
274925,Kiehl's,Partially Promo Customers,260,Low Profit
520828,Kiehl's,Partially Promo Customers,276.37,Low Profit
162203,IT Cosmetics,Partially Promo Customers,184,Low Profit
878944,IT Cosmetics,Partially Promo Customers,199,Low Profit
169931,Lancome,Promo Only Customers,53,Low Profit
112079,IT Cosmetics,Promo Only Customers,92.65,Low Profit
552549,Kiehl's,Partially Promo Customers,138,Low Profit
583679,IT Cosmetics,Promo Only Customers,116.5,Low Profit
726540,Armani,Partially Promo Customers,1025,Profitable
633663,IT Cosmetics,Partially Promo Customers,486.7,Profitable
899874,YSL,Non-Promo Customers,67.2,Low Profit
447100,Lancome,Partially Promo Customers,38,Low Profit
345855,IT Cosmetics,Promo Only Customers,381,Profitable
826830,IT Cosmetics,Non-Promo Customers,82,Low Profit
546448,Lancome,Promo Only Customers,178,Low Profit
565604,IT Cosmetics,Non-Promo Customers,274,Low Profit
895014,Kiehl's,Non-Promo Customers,406.5,Profitable
875128,Armani ,Promo Only Customers,206,Low Profit
266226,YSL,Promo Only Customers,98.1,Low Profit
705335,Lancome,Non-Promo Customers,141.12,Low Profit
157574,Armani ,Non-Promo Customers,62.05,Low Profit
647301,Kiehl's,Promo Only Customers,271,Low Profit
525722,Kiehl's,Partially Promo Customers,500.85,Profitable
152913,Lancome,Promo Only Customers,70,Low Profit
985377,Armani,Non-Promo Customers,180,Low Profit
442610,Armani,Non-Promo Customers,100.8,Low Profit
407606,IT Cosmetics,Non-Promo Customers,72,Low Profit
569490,Armani ,Promo Only Customers,167.75,Low Profit
568260,Kiehl's,Partially Promo Customers,835,Profitable
590667,Kiehl's,Promo Only Customers,404.9,Profitable
214479,Lancome,Promo Only Customers,67,Low Profit
540964,Kiehl's,Promo Only Customers,62.6,Low Profit
881298,Armani,Non-Promo Customers,266,Low Profit
247367,IT Cosmetics,Promo Only Customers,107.5,Low Profit
433298,Kiehl's,Promo Only Customers,4294.19,High Profit
395949,Lancome,Partially Promo Customers,48,Low Profit
263263,Kiehl's,Partially Promo Customers,34.4,Low Profit
156781,YSL,Non-Promo Customers,444.5,Profitable
580222,Lancome,Promo Only Customers,116.8,Low Profit
325277,YSL,Non-Promo Customers,37,Low Profit
821240,IT Cosmetics,Promo Only Customers,437.4,Profitable
471989,Kiehl's,Non-Promo Customers,76,Low Profit
193472,IT Cosmetics,Promo Only Customers,141,Low Profit
487099,IT Cosmetics,Promo Only Customers,685.4,Profitable
846646,IT Cosmetics,Partially Promo Customers,358.3,Profitable
776213,Lancome,Promo Only Customers,45.9,Low Profit
761255,YSL,Partially Promo Customers,347,Profitable
441879,Kiehl's,Non-Promo Customers,178.51,Low Profit
445506,Kiehl's,Partially Promo Customers,309,Profitable
103721,Armani ,Partially Promo Customers,231.95,Low Profit
865792,Kiehl's,Partially Promo Customers,152,Low Profit
754315,IT Cosmetics,Partially Promo Customers,109,Low Profit
772609,IT Cosmetics,Partially Promo Customers,293.25,Low Profit
539180,Kiehl's,Promo Only Customers,745.5,Profitable
663637,YSL,Non-Promo Customers,163.2,Low Profit
284254,Kiehl's,Promo Only Customers,443.5,Profitable
373454,Kiehl's,Non-Promo Customers,220.8,Low Profit
779963,Kiehl's,Non-Promo Customers,27.5,Low Profit
689213,YSL,Promo Only Customers,13.6,Low Profit
191347,Kiehl's,Partially Promo Customers,281.9,Low Profit
387117,IT Cosmetics,Partially Promo Customers,39.2,Low Profit
312913,Lancome,Non-Promo Customers,91.5,Low Profit
462397,Lancome,Non-Promo Customers,68.25,Low Profit
551262,Lancome,Promo Only Customers,187.6,Low Profit
819028,Lancome,Promo Only Customers,326,Profitable
350408,Lancome,Partially Promo Customers,188,Low Profit
393060,Lancome,Promo Only Customers,263.25,Low Profit
186249,IT Cosmetics,Non-Promo Customers,395.2,Profitable
537033,Armani,Partially Promo Customers,506,Profitable
561167,IT Cosmetics,Promo Only Customers,261.5,Low Profit
574699,Armani,Promo Only Customers,69.6,Low Profit
628626,IT Cosmetics,Promo Only Customers,361.26,Profitable
916027,IT Cosmetics,Non-Promo Customers,208,Low Profit
674335,Lancome,Promo Only Customers,235.7,Low Profit
185228,IT Cosmetics,Promo Only Customers,621.11,Profitable
636565,IT Cosmetics,Partially Promo Customers,147,Low Profit
939501,Kiehl's,Partially Promo Customers,179.5,Low Profit
241896,Armani,Promo Only Customers,260.8,Low Profit
846128,Lancome,Promo Only Customers,28.5,Low Profit
400127,Lancome,Promo Only Customers,292.8,Low Profit
132590,IT Cosmetics,Promo Only Customers,122,Low Profit
692955,IT Cosmetics,Promo Only Customers,486,Profitable
488838,YSL,Non-Promo Customers,80,Low Profit
417601,Armani,Promo Only Customers,386.5,Profitable
635106,Lancome,Partially Promo Customers,565,Profitable
914285,Kiehl's,Promo Only Customers,275.55,Low Profit
554959,Armani,Promo Only Customers,76,Low Profit
264744,IT Cosmetics,Promo Only Customers,359,Profitable
698350,IT Cosmetics,Promo Only Customers,128,Low Profit
337034,IT Cosmetics,Promo Only Customers,540.5,Profitable
236494,Lancome,Partially Promo Customers,38,Low Profit
177414,IT Cosmetics,Partially Promo Customers,35.7,Low Profit
805270,Lancome,Promo Only Customers,124.8,Low Profit
485776,Armani,Promo Only Customers,16,Low Profit
137301,IT Cosmetics,Promo Only Customers,250.7,Low Profit
984017,IT Cosmetics,Promo Only Customers,895,Profitable
688215,Lancome,Promo Only Customers,38,Low Profit
500289,IT Cosmetics,Promo Only Customers,108,Low Profit
347197,YSL,Partially Promo Customers,297,Low Profit
400155,IT Cosmetics,Promo Only Customers,234.8,Low Profit
922687,Armani,Promo Only Customers,60.8,Low Profit
232258,Lancome,Partially Promo Customers,38,Low Profit
752451,Kiehl's,Non-Promo Customers,1002.42,Profitable
930811,Kiehl's,Non-Promo Customers,203.2,Low Profit
457156,Armani,Promo Only Customers,123.2,Low Profit
966721,Lancome,Promo Only Customers,115.5,Low Profit
727969,Lancome,Promo Only Customers,283.2,Low Profit
221070,IT Cosmetics,Non-Promo Customers,60.8,Low Profit
130688,YSL,Non-Promo Customers,122.8,Low Profit
546806,YSL,Non-Promo Customers,172.8,Low Profit
198506,IT Cosmetics,Non-Promo Customers,104.75,Low Profit
921083,IT Cosmetics,Partially Promo Customers,31,Low Profit
433841,IT Cosmetics,Partially Promo Customers,161.2,Low Profit
497041,IT Cosmetics,Promo Only Customers,60,Low Profit
794639,Lancome,Non-Promo Customers,201.12,Low Profit
179470,YSL,Non-Promo Customers,450,Profitable
691316,Kiehl's,Promo Only Customers,118.9,Low Profit
105475,Kiehl's,Partially Promo Customers,59,Low Profit
890163,Lancome,Promo Only Customers,123,Low Profit
995721,Armani,Promo Only Customers,175.5,Low Profit
474362,Kiehl's,Partially Promo Customers,242.15,Low Profit
469602,Kiehl's,Promo Only Customers,444.3,Profitable
899834,IT Cosmetics,Partially Promo Customers,30,Low Profit
941278,Kiehl's,Partially Promo Customers,143,Low Profit
426998,IT Cosmetics,Promo Only Customers,140,Low Profit
437457,YSL,Non-Promo Customers,154,Low Profit
933404,Kiehl's,Promo Only Customers,1182.5,Profitable
735804,Armani,Non-Promo Customers,87.55,Low Profit
405135,IT Cosmetics,Partially Promo Customers,367.1,Profitable
310404,IT Cosmetics,Promo Only Customers,45,Low Profit
251714,YSL,Partially Promo Customers,80,Low Profit
370960,Kiehl's,Promo Only Customers,362.1,Profitable
570503,Lancome,Partially Promo Customers,122,Low Profit
630813,Lancome,Partially Promo Customers,460.8,Profitable
760717,Kiehl's,Partially Promo Customers,126.5,Low Profit
635920,Lancome,Non-Promo Customers,216,Low Profit
834385,YSL,Non-Promo Customers,152,Low Profit
994654,IT Cosmetics,Non-Promo Customers,106.1,Low Profit
636946,IT Cosmetics,Promo Only Customers,533.37,Profitable
734732,IT Cosmetics,Non-Promo Customers,298.5,Profitable
819671,IT Cosmetics,Promo Only Customers,52,Low Profit
397944,YSL,Non-Promo Customers,299,Profitable
687001,YSL,Non-Promo Customers,46.4,Low Profit
872400,Kiehl's,Non-Promo Customers,79.5,Low Profit
904550,YSL,Partially Promo Customers,329,Profitable
843348,YSL,Promo Only Customers,1795.48,Profitable
788639,Lancome,Non-Promo Customers,207.2,Low Profit
107209,YSL,Partially Promo Customers,58.65,Low Profit
890970,IT Cosmetics,Promo Only Customers,62,Low Profit
652863,Armani,Partially Promo Customers,921.9,Profitable
888593,Armani ,Partially Promo Customers,192,Low Profit
747461,Armani,Partially Promo Customers,2884,High Profit
570508,Lancome,Promo Only Customers,684.6,Profitable
877928,Armani,Partially Promo Customers,102,Low Profit
366161,Kiehl's,Promo Only Customers,123,Low Profit
757169,Kiehl's,Partially Promo Customers,481,Profitable
479469,Lancome,Partially Promo Customers,56,Low Profit
694640,Lancome,Partially Promo Customers,427.99,Profitable
717109,Kiehl's,Partially Promo Customers,25.6,Low Profit
497914,YSL,Promo Only Customers,289.9,Low Profit
199885,Armani ,Promo Only Customers,76,Low Profit
115900,Lancome,Promo Only Customers,736.67,Profitable
693330,IT Cosmetics,Promo Only Customers,19.2,Low Profit
535143,Kiehl's,Non-Promo Customers,112.7,Low Profit
565380,Kiehl's,Promo Only Customers,18,Low Profit
105738,YSL,Non-Promo Customers,112,Low Profit
123614,Lancome,Promo Only Customers,540.4,Profitable
968775,IT Cosmetics,Non-Promo Customers,60.8,Low Profit
496187,Kiehl's,Partially Promo Customers,430.9,Profitable
437763,YSL,Promo Only Customers,542,Profitable
944892,YSL,Non-Promo Customers,97.6,Low Profit
655520,Kiehl's,Partially Promo Customers,177.81,Low Profit
382442,IT Cosmetics,Partially Promo Customers,154,Low Profit
799364,IT Cosmetics,Promo Only Customers,162,Low Profit
286570,YSL,Non-Promo Customers,37,Low Profit
235885,YSL,Non-Promo Customers,250,Low Profit
340773,Kiehl's,Partially Promo Customers,368.5,Profitable
577275,Kiehl's,Partially Promo Customers,256.3,Low Profit
287999,Lancome,Promo Only Customers,2039,High Profit
657661,Kiehl's,Partially Promo Customers,717,Profitable
682929,IT Cosmetics,Promo Only Customers,59.6,Low Profit
956727,YSL,Promo Only Customers,262.4,Low Profit
252938,Kiehl's,Non-Promo Customers,81,Low Profit
544591,Kiehl's,Non-Promo Customers,237.6,Low Profit
568869,IT Cosmetics,Promo Only Customers,101.41,Low Profit
766836,IT Cosmetics,Non-Promo Customers,119.5,Low Profit
746191,Kiehl's,Partially Promo Customers,150.2,Low Profit
893918,Kiehl's,Non-Promo Customers,67,Low Profit
995883,Kiehl's,Non-Promo Customers,197.5,Low Profit
282729,Lancome,Non-Promo Customers,38,Low Profit
204865,Lancome,Promo Only Customers,20,Low Profit
350980,YSL,Promo Only Customers,18.7,Low Profit
292410,YSL,Partially Promo Customers,935.8,Profitable
911186,Lancome,Partially Promo Customers,159.75,Low Profit
299560,IT Cosmetics,Promo Only Customers,62,Low Profit
412350,IT Cosmetics,Partially Promo Customers,1523.65,Profitable
198937,Kiehl's,Non-Promo Customers,440.3,Profitable
833478,Lancome,Promo Only Customers,203,Low Profit
827185,Kiehl's,Promo Only Customers,136,Low Profit
340248,Lancome,Partially Promo Customers,60,Low Profit
757781,YSL,Partially Promo Customers,30.4,Low Profit
312135,YSL,Partially Promo Customers,435.6,Profitable
355115,Kiehl's,Partially Promo Customers,131.25,Low Profit
467250,Kiehl's,Promo Only Customers,238.01,Low Profit
805184,Lancome,Promo Only Customers,98,Low Profit
713577,Lancome,Partially Promo Customers,38.4,Low Profit
398384,YSL,Non-Promo Customers,127.4,Low Profit
279288,Kiehl's,Partially Promo Customers,181.75,Low Profit
753312,Lancome,Partially Promo Customers,70,Low Profit
569296,Kiehl's,Non-Promo Customers,92,Low Profit
401587,Lancome,Promo Only Customers,39.1,Low Profit
539269,Lancome,Partially Promo Customers,92,Low Profit
545912,YSL,Partially Promo Customers,327.95,Profitable
417755,YSL,Non-Promo Customers,392.4,Profitable
154634,Lancome,Non-Promo Customers,57,Low Profit
982951,YSL,Promo Only Customers,68.4,Low Profit
954757,Armani,Partially Promo Customers,636.8,Profitable
767394,IT Cosmetics,Promo Only Customers,58,Low Profit
130148,Armani ,Promo Only Customers,242.1,Low Profit
627792,YSL,Promo Only Customers,303.3,Profitable
733272,YSL,Promo Only Customers,331,Profitable
623065,IT Cosmetics,Promo Only Customers,74.5,Low Profit
771253,Lancome,Partially Promo Customers,86,Low Profit
543027,YSL,Promo Only Customers,251,Low Profit
652256,Armani ,Non-Promo Customers,66.5,Low Profit
546519,IT Cosmetics,Partially Promo Customers,186.5,Low Profit
162033,Armani,Promo Only Customers,281.5,Low Profit
921235,YSL,Promo Only Customers,42,Low Profit
198549,Kiehl's,Promo Only Customers,1122.4,Profitable
985490,Kiehl's,Partially Promo Customers,45.5,Low Profit
972946,Armani,Partially Promo Customers,266.5,Low Profit
209539,Kiehl's,Non-Promo Customers,247.2,Low Profit
312154,Kiehl's,Promo Only Customers,178.7,Low Profit
683956,Lancome,Partially Promo Customers,140,Low Profit
432613,IT Cosmetics,Non-Promo Customers,419,Profitable
150784,Lancome,Partially Promo Customers,592.35,Profitable
179299,Kiehl's,Non-Promo Customers,164.5,Low Profit
960260,Kiehl's,Promo Only Customers,525.8,Profitable
767383,Lancome,Non-Promo Customers,54.4,Low Profit
342383,Kiehl's,Non-Promo Customers,688,Profitable
777877,YSL,Non-Promo Customers,161.6,Low Profit
910878,IT Cosmetics,Partially Promo Customers,50,Low Profit
290448,IT Cosmetics,Partially Promo Customers,51.5,Low Profit
878554,YSL,Promo Only Customers,188.9,Low Profit
875484,Lancome,Promo Only Customers,34.2,Low Profit
308695,IT Cosmetics,Partially Promo Customers,293.9,Low Profit
297643,Kiehl's,Promo Only Customers,178.5,Low Profit
985558,IT Cosmetics,Non-Promo Customers,2209.65,High Profit
135640,IT Cosmetics,Partially Promo Customers,154,Low Profit
620747,YSL,Partially Promo Customers,36,Low Profit
139398,Lancome,Non-Promo Customers,116,Low Profit
784432,IT Cosmetics,Promo Only Customers,72,Low Profit
581496,Lancome,Promo Only Customers,172.62,Low Profit
588740,Armani ,Promo Only Customers,148.02,Low Profit
803214,Kiehl's,Promo Only Customers,175,Low Profit
533397,Kiehl's,Non-Promo Customers,3852.6,High Profit
947889,Kiehl's,Promo Only Customers,96,Low Profit
150634,Lancome,Promo Only Customers,209.6,Low Profit
770374,IT Cosmetics,Partially Promo Customers,39.5,Low Profit
956953,Lancome,Promo Only Customers,28.5,Low Profit
379848,IT Cosmetics,Partially Promo Customers,131.2,Low Profit
899676,IT Cosmetics,Partially Promo Customers,645.8,Profitable
300985,IT Cosmetics,Non-Promo Customers,91.8,Low Profit
930146,Lancome,Promo Only Customers,62.7,Low Profit
636459,Lancome,Non-Promo Customers,63,Low Profit
201026,Lancome,Non-Promo Customers,64,Low Profit
476057,IT Cosmetics,Promo Only Customers,192.5,Low Profit
267132,Armani ,Non-Promo Customers,150,Low Profit
415815,IT Cosmetics,Promo Only Customers,1816,Profitable
132977,Lancome,Promo Only Customers,74,Low Profit
567132,YSL,Partially Promo Customers,291.8,Low Profit
713609,IT Cosmetics,Partially Promo Customers,90.4,Low Profit
221516,Kiehl's,Non-Promo Customers,136.5,Low Profit
390870,Kiehl's,Partially Promo Customers,39.5,Low Profit
533097,Lancome,Partially Promo Customers,188,Low Profit
175987,IT Cosmetics,Promo Only Customers,200,Low Profit
455453,Kiehl's,Non-Promo Customers,205.5,Low Profit
645206,IT Cosmetics,Partially Promo Customers,72,Low Profit
961458,YSL,Partially Promo Customers,85.5,Low Profit
626742,Kiehl's,Non-Promo Customers,829.3,Profitable
659007,IT Cosmetics,Promo Only Customers,284.4,Low Profit
784018,Armani ,Partially Promo Customers,100,Low Profit
175469,IT Cosmetics,Promo Only Customers,279,Low Profit
396204,Armani ,Non-Promo Customers,143.62,Low Profit
886896,Armani,Promo Only Customers,264,Low Profit
